event_id,session_id,packet_id,unit_id,pulse_role,onset_sample,duration_samples,end_sample_exclusive,logical_channel,channel_role,motif_id,motif_hash,motif_source_order,identity_mode,relative_event_gain,gain_source
s01_p0078_e02,1,s01_p0078,s01_p0078_u02,packet_continuation,1674866,794,1675660,1,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e03,1,s01_p0078,s01_p0078_u03,packet_continuation,1676673,747,1677420,4,support,residual_supplement_003,ffd7162140488bf9c62f33641de8fc42f026b3810a0a3763f1051bed62d0bf2d,67,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e04,1,s01_p0078,s01_p0078_u04,packet_continuation,1679340,747,1680087,3,support,residual_supplement_003,ffd7162140488bf9c62f33641de8fc42f026b3810a0a3763f1051bed62d0bf2d,67,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e05,1,s01_p0078,s01_p0078_u05,packet_continuation,1681675,817,1682492,4,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e06,1,s01_p0078,s01_p0078_u06,packet_continuation,1684988,261,1685249,4,support,medoid_64_050,a512e401d22874cc127187416851e5ab3b4c6bcb11dacd66b4a295f6e38d1b63,50,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0078_e07,1,s01_p0078,s01_p0078_u07,packet_continuation,1688181,868,1689049,6,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e00,1,s01_p0079,s01_p0079_u00,packet_start,1687772,868,1688640,5,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e01,1,s01_p0079,s01_p0079_u01,packet_continuation,1690901,868,1691769,6,support,medoid_64_029,1c3f5a2547085a24c17bae8e6af405be4fc6db18983a651bc823f8e259a74b29,29,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e02,1,s01_p0079,s01_p0079_u02,packet_continuation,1693167,1303,1694470,7,support,residual_supplement_002,7f6cc2553756f6ff54637b4a66ac99baccafcd7d69e81732f440f51a71086b9a,66,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e03,1,s01_p0079,s01_p0079_u03,packet_continuation,1695324,1019,1696343,0,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e04,1,s01_p0079,s01_p0079_u04,packet_continuation,1698155,1019,1699174,1,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e05,1,s01_p0079,s01_p0079_u05,packet_continuation,1701042,1019,1702061,2,focus,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0079_e06,1,s01_p0079,s01_p0079_u06,packet_continuation,1703942,1019,1704961,3,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e00,1,s01_p0080,s01_p0080_u00,packet_start,1702307,1019,1703326,2,focus,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e01,1,s01_p0080,s01_p0080_u01,packet_continuation,1703812,1019,1704831,3,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e02,1,s01_p0080,s01_p0080_u02,packet_continuation,1705741,1019,1706760,4,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e03,1,s01_p0080,s01_p0080_u03,packet_continuation,1708852,1019,1709871,5,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e04,1,s01_p0080,s01_p0080_u04,packet_continuation,1711249,1019,1712268,6,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e05,1,s01_p0080,s01_p0080_u05,packet_continuation,1714046,261,1714307,7,support,medoid_64_050,a512e401d22874cc127187416851e5ab3b4c6bcb11dacd66b4a295f6e38d1b63,50,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0080_e06,1,s01_p0080,s01_p0080_u06,packet_continuation,1716183,794,1716977,0,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e00,1,s01_p0081,s01_p0081_u00,packet_start,1716178,1107,1717285,0,support,medoid_64_014,44f35ec6ae216e59c1104ecd66809eb9c94d34c61c89b9dd342ab5f430d8b33b,14,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e01,1,s01_p0081,s01_p0081_u01,packet_continuation,1717843,1033,1718876,1,support,medoid_64_041,0851ebd4525df1c13955a07864e3c329859f5e9776edb431113457a93879574e,41,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e02,1,s01_p0081,s01_p0081_u02,packet_continuation,1721106,1641,1722747,2,focus,medoid_64_002,9078c84251c2dbc88ad0f18c6974aa5e5f885f4f092ef6452f9ab8303d338f41,2,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e03,1,s01_p0081,s01_p0081_u03,packet_continuation,1723637,275,1723912,2,focus,medoid_64_059,700241c81f50131241010c1e793e2c07d748fcee25e1c2c0e4f237a869c9b877,59,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e04,1,s01_p0081,s01_p0081_u04,packet_continuation,1726634,459,1727093,3,support,medoid_64_063,9fa200786425126b02701dd5c3b9e9cfefd0052198a61824f91359dc1f06fc01,63,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e05,1,s01_p0081,s01_p0081_u05,packet_continuation,1728956,826,1729782,4,support,medoid_64_040,5e54799c05e2bb5fc47dd375b20fe11e8e616ac76f8869265ef1bc1681132843,40,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0081_e06,1,s01_p0081,s01_p0081_u06,packet_continuation,1732153,826,1732979,5,support,medoid_64_040,5e54799c05e2bb5fc47dd375b20fe11e8e616ac76f8869265ef1bc1681132843,40,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0082_e00,1,s01_p0082,s01_p0082_u00,packet_start,1728874,824,1729698,7,support,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0082_e01,1,s01_p0082,s01_p0082_u01,packet_continuation,1730728,817,1731545,0,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0082_e02,1,s01_p0082,s01_p0082_u02,packet_continuation,1733630,817,1734447,1,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0082_e03,1,s01_p0082,s01_p0082_u03,packet_continuation,1736353,275,1736628,2,focus,medoid_64_059,700241c81f50131241010c1e793e2c07d748fcee25e1c2c0e4f237a869c9b877,59,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0082_e04,1,s01_p0082,s01_p0082_u04,packet_continuation,1739272,736,1740008,3,support,residual_supplement_020,0f3f8aded88e9939e6eb9a39cd7d15346e1daddcaf91d50cbae0d652b14767e1,80,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e00,1,s01_p0083,s01_p0083_u00,packet_start,1742338,1019,1743357,4,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e01,1,s01_p0083,s01_p0083_u01,packet_continuation,1744631,1019,1745650,5,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e02,1,s01_p0083,s01_p0083_u02,packet_continuation,1747706,841,1748547,6,support,medoid_64_045,841cd5a88eee2736318b0306142bfd2ae7060b9e62db1befc9805825e0da5826,45,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e03,1,s01_p0083,s01_p0083_u03,packet_continuation,1749514,841,1750355,7,support,medoid_64_045,841cd5a88eee2736318b0306142bfd2ae7060b9e62db1befc9805825e0da5826,45,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e04,1,s01_p0083,s01_p0083_u04,packet_continuation,1751273,145,1751418,6,support,medoid_64_025,097da61ace5659b608a4466cba50f2c1ad4e8ed01a6e22ab0ea9d2c1b9b9f97d,25,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e05,1,s01_p0083,s01_p0083_u05,packet_continuation,1753071,145,1753216,5,support,medoid_64_025,097da61ace5659b608a4466cba50f2c1ad4e8ed01a6e22ab0ea9d2c1b9b9f97d,25,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0083_e06,1,s01_p0083,s01_p0083_u06,packet_continuation,1755903,455,1756358,6,support,medoid_64_007,f699f6b0e66065c7c2f9ebfeb6a41f92edccdf06a5ca7205bcf331ce09ec6346,7,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0084_e00,1,s01_p0084,s01_p0084_u00,packet_start,1756564,475,1757039,6,support,medoid_64_036,629a4a4c36e449181b11f22020cb4b39089a1c8f6d1c2a61159e0e8eb63d361b,36,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0085_e00,1,s01_p0085,s01_p0085_u00,packet_start,1769633,525,1770158,4,support,residual_supplement_013,46f391db06d9e2fe27d3697cfc0d9897482024f7c94bbf90117e5d531ead5da0,73,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0085_e01,1,s01_p0085,s01_p0085_u01,packet_continuation,1771999,525,1772524,5,support,residual_supplement_013,46f391db06d9e2fe27d3697cfc0d9897482024f7c94bbf90117e5d531ead5da0,73,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0085_e02,1,s01_p0085,s01_p0085_u02,packet_continuation,1773945,1086,1775031,6,support,medoid_64_043,344b37ba3a7f03a9376a9491201ab6dd0213c07027ac80f2f07082f1cd1a1dab,43,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0085_e03,1,s01_p0085,s01_p0085_u03,packet_continuation,1776371,991,1777362,7,support,medoid_64_006,04a83ce2c4c657286973b463109014dd241e77b6140e5ebf04f2198d460d8c66,6,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0085_e04,1,s01_p0085,s01_p0085_u04,packet_continuation,1779418,991,1780409,0,support,medoid_64_006,04a83ce2c4c657286973b463109014dd241e77b6140e5ebf04f2198d460d8c66,6,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0086_e00,1,s01_p0086,s01_p0086_u00,packet_start,1789432,991,1790423,1,support,medoid_64_006,04a83ce2c4c657286973b463109014dd241e77b6140e5ebf04f2198d460d8c66,6,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0086_e01,1,s01_p0086,s01_p0086_u01,packet_continuation,1791537,1707,1793244,2,focus,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0086_e02,1,s01_p0086,s01_p0086_u02,packet_continuation,1794445,1707,1796152,3,support,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0086_e03,1,s01_p0086,s01_p0086_u03,packet_continuation,1797160,872,1798032,4,support,medoid_64_052,e3fcfc24baf4ae72fc4bf3e014121c8ef02fa45e63687b0eaa1cd46f8ea15f4e,52,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0086_e04,1,s01_p0086,s01_p0086_u04,packet_continuation,1799340,1178,1800518,5,support,medoid_64_027,a69e31464bd5651c179bf3992e0d5d111f684ca329fdeb85f1645ebff56d78e3,27,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0087_e00,1,s01_p0087,s01_p0087_u00,packet_start,1805419,1167,1806586,6,support,medoid_64_010,383cd0aad8a405e957fe42a0d6c1a54e2fe681a4a994599b9076701112d73bb1,10,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0087_e01,1,s01_p0087,s01_p0087_u01,packet_continuation,1808119,1167,1809286,7,support,medoid_64_010,383cd0aad8a405e957fe42a0d6c1a54e2fe681a4a994599b9076701112d73bb1,10,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0087_e02,1,s01_p0087,s01_p0087_u02,packet_continuation,1810745,826,1811571,0,support,medoid_64_040,5e54799c05e2bb5fc47dd375b20fe11e8e616ac76f8869265ef1bc1681132843,40,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0087_e03,1,s01_p0087,s01_p0087_u03,packet_continuation,1813599,826,1814425,2,focus,medoid_64_040,5e54799c05e2bb5fc47dd375b20fe11e8e616ac76f8869265ef1bc1681132843,40,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0087_e04,1,s01_p0087,s01_p0087_u04,packet_continuation,1815343,826,1816169,4,support,medoid_64_040,5e54799c05e2bb5fc47dd375b20fe11e8e616ac76f8869265ef1bc1681132843,40,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e00,1,s01_p0088,s01_p0088_u00,packet_start,1820257,355,1820612,5,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e01,1,s01_p0088,s01_p0088_u01,packet_continuation,1822064,355,1822419,6,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e02,1,s01_p0088,s01_p0088_u02,packet_continuation,1824204,355,1824559,7,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e03,1,s01_p0088,s01_p0088_u03,packet_continuation,1827459,537,1827996,0,support,residual_supplement_021,c168f3207f06d8f2ca803d591791a476ab0119f6437153b2963bd62602530915,81,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e04,1,s01_p0088,s01_p0088_u04,packet_continuation,1829971,427,1830398,1,support,medoid_64_031,22433c088a27db0467499ce5adbff39dfffe15c216dfc758bfad0fe72a67f7b9,31,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0088_e05,1,s01_p0088,s01_p0088_u05,packet_continuation,1833206,427,1833633,2,focus,medoid_64_031,22433c088a27db0467499ce5adbff39dfffe15c216dfc758bfad0fe72a67f7b9,31,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e00,1,s01_p0089,s01_p0089_u00,packet_start,1834890,456,1835346,2,focus,medoid_64_056,cbbf967f222bab2251949d57a90a9ccb4ef5bdd24ebc3e08f8d76ee0c53750d3,56,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e01,1,s01_p0089,s01_p0089_u01,packet_continuation,1836783,456,1837239,3,support,medoid_64_056,cbbf967f222bab2251949d57a90a9ccb4ef5bdd24ebc3e08f8d76ee0c53750d3,56,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e02,1,s01_p0089,s01_p0089_u02,packet_continuation,1839189,456,1839645,4,support,medoid_64_056,cbbf967f222bab2251949d57a90a9ccb4ef5bdd24ebc3e08f8d76ee0c53750d3,56,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e03,1,s01_p0089,s01_p0089_u03,packet_continuation,1841185,851,1842036,5,support,medoid_64_024,90d99336bce9f8424a24f64468ec68b2fb1e663b4c5c8f7f4ca8e0117eea7f23,24,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e04,1,s01_p0089,s01_p0089_u04,packet_continuation,1844158,851,1845009,6,support,medoid_64_024,90d99336bce9f8424a24f64468ec68b2fb1e663b4c5c8f7f4ca8e0117eea7f23,24,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e05,1,s01_p0089,s01_p0089_u05,packet_continuation,1846481,851,1847332,7,support,medoid_64_024,90d99336bce9f8424a24f64468ec68b2fb1e663b4c5c8f7f4ca8e0117eea7f23,24,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e06,1,s01_p0089,s01_p0089_u06,packet_continuation,1849597,583,1850180,0,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0089_e07,1,s01_p0089,s01_p0089_u07,packet_continuation,1852110,583,1852693,1,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e00,1,s01_p0090,s01_p0090_u00,packet_start,1850308,583,1850891,5,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e01,1,s01_p0090,s01_p0090_u01,packet_continuation,1853407,583,1853990,6,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e02,1,s01_p0090,s01_p0090_u02,packet_continuation,1855224,583,1855807,7,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e03,1,s01_p0090,s01_p0090_u03,packet_continuation,1857518,456,1857974,7,support,medoid_64_056,cbbf967f222bab2251949d57a90a9ccb4ef5bdd24ebc3e08f8d76ee0c53750d3,56,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e04,1,s01_p0090,s01_p0090_u04,packet_continuation,1860284,1283,1861567,0,support,medoid_64_023,792ebd275e62bacf4f1aeebc4fc8f173566198a61d0d859a6f3e4325493a2fd9,23,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e05,1,s01_p0090,s01_p0090_u05,packet_continuation,1863362,1283,1864645,7,support,medoid_64_023,792ebd275e62bacf4f1aeebc4fc8f173566198a61d0d859a6f3e4325493a2fd9,23,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0090_e06,1,s01_p0090,s01_p0090_u06,packet_continuation,1865924,1283,1867207,1,support,medoid_64_023,792ebd275e62bacf4f1aeebc4fc8f173566198a61d0d859a6f3e4325493a2fd9,23,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e00,1,s01_p0091,s01_p0091_u00,packet_start,1867404,1283,1868687,1,support,medoid_64_023,792ebd275e62bacf4f1aeebc4fc8f173566198a61d0d859a6f3e4325493a2fd9,23,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e01,1,s01_p0091,s01_p0091_u01,packet_continuation,1869279,834,1870113,2,focus,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e02,1,s01_p0091,s01_p0091_u02,packet_continuation,1871437,834,1872271,4,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e03,1,s01_p0091,s01_p0091_u03,packet_continuation,1873814,834,1874648,3,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e04,1,s01_p0091,s01_p0091_u04,packet_continuation,1875911,834,1876745,2,focus,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e05,1,s01_p0091,s01_p0091_u05,packet_continuation,1878821,834,1879655,3,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0091_e06,1,s01_p0091,s01_p0091_u06,packet_continuation,1881544,1218,1882762,5,support,residual_supplement_008,7188e57e41c338b8cd13623f02775a74a05c8b9d156c2e0ded950933b279c450,69,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0092_e00,1,s01_p0092,s01_p0092_u00,packet_start,1883758,872,1884630,4,support,medoid_64_052,e3fcfc24baf4ae72fc4bf3e014121c8ef02fa45e63687b0eaa1cd46f8ea15f4e,52,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0092_e01,1,s01_p0092,s01_p0092_u01,packet_continuation,1885725,1178,1886903,3,support,medoid_64_027,a69e31464bd5651c179bf3992e0d5d111f684ca329fdeb85f1645ebff56d78e3,27,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0092_e02,1,s01_p0092,s01_p0092_u02,packet_continuation,1889031,1178,1890209,3,support,medoid_64_027,a69e31464bd5651c179bf3992e0d5d111f684ca329fdeb85f1645ebff56d78e3,27,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0092_e03,1,s01_p0092,s01_p0092_u03,packet_continuation,1891791,1178,1892969,2,focus,medoid_64_027,a69e31464bd5651c179bf3992e0d5d111f684ca329fdeb85f1645ebff56d78e3,27,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0092_e04,1,s01_p0092,s01_p0092_u04,packet_continuation,1894262,1178,1895440,3,support,medoid_64_027,a69e31464bd5651c179bf3992e0d5d111f684ca329fdeb85f1645ebff56d78e3,27,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e00,1,s01_p0093,s01_p0093_u00,packet_start,1900972,357,1901329,3,support,medoid_64_062,0c254250b7347e6f9388c52080d80052e583550a3a1aee099a060ad5cd5664ae,62,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e01,1,s01_p0093,s01_p0093_u01,packet_continuation,1902570,1107,1903677,4,support,medoid_64_014,44f35ec6ae216e59c1104ecd66809eb9c94d34c61c89b9dd342ab5f430d8b33b,14,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e02,1,s01_p0093,s01_p0093_u02,packet_continuation,1904870,1107,1905977,5,support,medoid_64_014,44f35ec6ae216e59c1104ecd66809eb9c94d34c61c89b9dd342ab5f430d8b33b,14,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e03,1,s01_p0093,s01_p0093_u03,packet_continuation,1907960,1107,1909067,6,support,medoid_64_014,44f35ec6ae216e59c1104ecd66809eb9c94d34c61c89b9dd342ab5f430d8b33b,14,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e04,1,s01_p0093,s01_p0093_u04,packet_continuation,1910942,1707,1912649,7,support,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0093_e05,1,s01_p0093,s01_p0093_u05,packet_continuation,1914120,1707,1915827,0,support,medoid_64_046,18203ab0147861c85110f3714d35662e310ad1a6605219ed733ccca818feb6dd,46,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0094_e00,1,s01_p0094,s01_p0094_u00,packet_start,1918408,355,1918763,7,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0094_e01,1,s01_p0094,s01_p0094_u01,packet_continuation,1921216,355,1921571,0,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0094_e02,1,s01_p0094,s01_p0094_u02,packet_continuation,1924109,131,1924240,1,support,medoid_64_034,7090dcf60d33d2c5ebde8c82b09ea92ce48ae96d5f0be777764f3e5eeec46cbe,34,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0094_e03,1,s01_p0094,s01_p0094_u03,packet_continuation,1927168,131,1927299,2,focus,medoid_64_034,7090dcf60d33d2c5ebde8c82b09ea92ce48ae96d5f0be777764f3e5eeec46cbe,34,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0094_e04,1,s01_p0094,s01_p0094_u04,packet_continuation,1930078,226,1930304,3,support,residual_supplement_023,4cdea2489ef3a2a5b149d00a809969b28fde78cd6774eebfb9a4222bd6aea535,83,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0095_e00,1,s01_p0095,s01_p0095_u00,packet_start,1934301,226,1934527,5,support,residual_supplement_023,4cdea2489ef3a2a5b149d00a809969b28fde78cd6774eebfb9a4222bd6aea535,83,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0095_e01,1,s01_p0095,s01_p0095_u01,packet_continuation,1936641,226,1936867,4,support,residual_supplement_023,4cdea2489ef3a2a5b149d00a809969b28fde78cd6774eebfb9a4222bd6aea535,83,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0095_e02,1,s01_p0095,s01_p0095_u02,packet_continuation,1938386,817,1939203,3,support,medoid_64_000,46102a8f969eeeef66e7cf65cf1e6988a17c6558e73a47543aeee5baf3c96e58,0,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0095_e03,1,s01_p0095,s01_p0095_u03,packet_continuation,1941488,1461,1942949,2,focus,medoid_64_028,90d2bc2b7ab76f0b55c5f75501597ca06996dedf01492b40cf1819826aadef06,28,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0095_e04,1,s01_p0095,s01_p0095_u04,packet_continuation,1943399,1461,1944860,2,focus,medoid_64_028,90d2bc2b7ab76f0b55c5f75501597ca06996dedf01492b40cf1819826aadef06,28,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0095_e05,1,s01_p0095,s01_p0095_u05,packet_continuation,1945665,145,1945810,4,support,medoid_64_025,097da61ace5659b608a4466cba50f2c1ad4e8ed01a6e22ab0ea9d2c1b9b9f97d,25,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0096_e00,1,s01_p0096,s01_p0096_u00,packet_start,1951714,355,1952069,2,focus,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0096_e01,1,s01_p0096,s01_p0096_u01,packet_continuation,1954286,355,1954641,3,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
